mean_ci_0,mean_ci_1,mean_ci_2,mean_ci_3,mean_ci_4,mean_ci_5,mean_ci_6,mean_ci_7,mean_ci_8,mean_ci_9,mean_ci_10,mean_ci_11,mean_ci_12,mean_ci_13,mean_ci_14,mean_ci_15,mean_ci_16,mean_ci_17,mean_ci_18,mean_ci_19,mean_ci_20,mean_ci_21,mean_ci_22,mean_ci_23,mean_ci_24,mean_ci_25,mean_ci_26,mean_ci_27,mean_ci_28,mean_ci_29,mean_ci_30,mean_ci_31,mean_ci_32,mean_ci_33,mean_ci_34,mean_ci_35,mean_ci_36,mean_ci_37,mean_ci_38,mean_ci_39,mean_ci_40,mean_ci_41,mean_ci_42,mean_ci_43,mean_ci_44,mean_ci_45,mean_ci_46,mean_ci_47,mean_ci_48,mean_ci_49,mean_ci_50,mean_ci_51,mean_ci_52,mean_ci_53,mean_ci_54,mean_ci_55,mean_ci_56,mean_ci_57,mean_ci_58,mean_ci_59,mean_ci_60,mean_ci_61,mean_ci_62,mean_ci_63
0.01480553,0.29652035,-0.16428937,0.035617627,0.19694449,-0.116329215,0.4056508,-0.6201154,0.047966458,-0.38163593,0.10846954,0.31475478,0.3597852,0.067730315,0.042606007,-0.06856893,-0.107005715,0.04351066,-0.51734763,-0.2567821,0.27059057,-0.020781834,-0.31962925,-0.45296788,0.04467277,-0.24770468,-0.32340717,0.5300549,0.27120847,-0.22009507,-0.026601762,0.6596753,-0.017018873,0.15081805,-0.16026767,-0.21253134,0.018159986,0.30534983,0.19961172,0.3515369,0.011298762,0.39854214,0.22885954,-0.040373284,0.16857845,-0.01612758,0.35762563,-0.10730603,-0.30175224,-0.4577109,0.15564704,0.017029177,0.22307688,0.18049222,-0.11890407,-0.09175625,0.12834741,0.18383773,-0.0935163,-0.34610876,-0.14699847,0.08495536,-0.16002811,-0.3843617
0.024764882,0.30444765,-0.16118032,0.03627329,0.18502446,-0.10250232,0.40847668,-0.60103416,0.04048987,-0.38063347,0.10543625,0.32678613,0.35408542,0.060620822,0.04767859,-0.061810095,-0.116516925,0.06397941,-0.53061914,-0.25221574,0.27038157,-0.014558808,-0.30788815,-0.4597107,0.031011045,-0.24354847,-0.28554684,0.5149659,0.2561663,-0.21049505,-0.0343105,0.6580712,-0.017322699,0.15031728,-0.15997043,-0.23162264,-0.006970721,0.31682602,0.18921924,0.321961,-0.027943227,0.40451717,0.21496114,-0.027577052,0.14825934,-0.008378885,0.3463552,-0.11458088,-0.29727158,-0.46626168,0.13778687,0.011143729,0.23951446,0.17563753,-0.1327433,-0.09301083,0.12533262,0.19325896,-0.11562184,-0.35841158,-0.15942742,0.071298815,-0.16145618,-0.38362542
-0.07965963,0.26667678,-0.16740608,-0.005222654,0.09825142,0.007786566,0.30968,-0.42766184,0.050947692,-0.35210204,0.062971614,0.4282695,0.16961513,0.078813836,-0.014900151,-0.029185329,-0.08975207,0.06813465,-0.38688785,-0.08952799,0.18041123,0.08669143,-0.18173136,-0.4369104,0.09175453,-0.3110301,-0.20838912,0.35804406,0.24936873,-0.22687599,-0.095979206,0.3528984,0.010063653,0.0745039,-0.1887996,-0.20687178,-0.03061432,0.23148558,0.1888563,0.048278883,-0.13551287,0.20576136,0.08852499,-0.050625857,0.2865317,0.10914309,0.31699672,0.04347465,-0.20562096,-0.3714031,0.09397518,0.015620037,0.29229876,0.16946343,-0.16954654,-0.031994876,-0.001530385,0.23664208,-0.15412633,-0.31143975,-0.18061748,0.07176671,-0.06517905,-0.41946518
-0.041286558,0.2610636,-0.20693305,-0.021608844,0.13080388,-0.035608508,0.30870733,-0.4347592,0.014882091,-0.3472052,0.112757094,0.32741833,0.26500267,0.14113356,0.027020277,-0.045696065,-0.08354558,0.07428605,-0.41445386,-0.19307303,0.20990753,-0.015546337,-0.20140666,-0.5093967,0.06871461,-0.25282246,-0.26950178,0.3875802,0.2715097,-0.25490606,-0.06550961,0.5256904,-0.10065505,0.10137924,-0.12805304,-0.1877444,-0.02707501,0.24414356,0.2123635,0.22506775,-0.1315134,0.35101297,0.2112144,-0.01399313,0.17926794,0.09226459,0.31586033,-0.08356961,-0.23482083,-0.35902503,0.11148381,0.034800403,0.26054394,0.18737486,-0.15988038,-0.112074144,0.09833225,0.28026718,-0.12243239,-0.28713006,-0.101055,-0.021430125,-0.13584007,-0.4121603
-0.24650253,0.10313469,-0.25638384,-0.07160202,0.028663147,0.07031874,0.20986164,-0.14357552,0.051471915,-0.35906553,0.039249767,0.39571857,0.025316618,0.19937982,-0.14689502,-0.0529891,-0.039220832,0.03118106,-0.19081354,0.05786589,0.15896818,0.13522081,-0.02189655,-0.44407514,0.2572311,-0.3640522,-0.18010631,0.16263154,0.289001,-0.42107722,-0.10190278,0.13653448,-0.06883094,0.03866931,-0.079794295,-0.055654854,-0.05919181,0.058732048,0.272797,-0.109863356,-0.21762769,0.12516095,0.11620198,0.012123504,0.39599603,0.28364873,0.26795757,0.17063315,-0.07225381,-0.23879547,0.028952872,0.115601406,0.26875427,0.16739549,-0.24441648,-0.032905947,-0.002565841,0.37971425,-0.12312667,-0.23067753,-0.047930755,-0.1055055,-0.041977018,-0.5567524
-0.028958851,0.29733273,-0.17606011,0.003537076,0.15917778,-0.05329882,0.32582587,-0.5080734,0.049297363,-0.35141638,0.081349075,0.36746064,0.24999185,0.07084488,0.033534132,-0.034338668,-0.1064754,0.07913892,-0.45496014,-0.1564242,0.20215267,0.03192567,-0.22264297,-0.4490379,0.03596908,-0.2990095,-0.24260993,0.4384706,0.22582519,-0.19372487,-0.093148805,0.48611894,-0.00684398,0.09394875,-0.21725823,-0.24740058,-0.016195262,0.2650795,0.20727456,0.18766896,-0.103977524,0.28982437,0.12028842,-0.05784949,0.21693094,0.037294112,0.3349426,-0.028375298,-0.25905293,-0.40632752,0.11028454,-0.002643075,0.2616167,0.18651782,-0.14408621,-0.040878825,0.01747636,0.19385242,-0.14074977,-0.35390306,-0.18733834,0.079761125,-0.086563684,-0.38255835
-0.06462769,0.34118545,-0.1374391,-0.001104722,0.14517234,0.1868527,0.23257202,-0.27473733,-0.042909257,-0.30938977,0.039006934,0.5043328,0.13220093,0.000160026,-0.06796209,0.015164238,-0.1640154,0.22379832,-0.4524584,-0.002884311,0.1371876,0.07910397,0.00712359,-0.63076836,-0.03252684,-0.40342867,0.0159169,0.2225866,0.08082799,-0.092513695,-0.14005584,0.2479247,0.020277029,-0.015469547,-0.14098464,-0.4246513,-0.1744175,0.3314542,0.08710465,-0.16657667,-0.44969454,0.1419302,-0.0903654,-0.001098779,0.15787877,0.2091549,0.25615254,-0.016419765,-0.17895868,-0.32322204,-0.112703554,-0.098424196,0.4447435,0.15533747,-0.2239124,-0.09412043,-0.13212301,0.20954752,-0.28725818,-0.39675614,-0.30435824,0.0590413,0.007041199,-0.3044897
0.029237933,0.3054637,-0.15284947,0.03515664,0.16018334,-0.09501316,0.41973078,-0.58051413,0.03361523,-0.3757997,0.09542498,0.34609643,0.33467442,0.063803345,0.044528708,-0.060934328,-0.12171845,0.06752103,-0.52957267,-0.23422788,0.26240638,-0.00335617,-0.30867904,-0.44296804,0.030162431,-0.23745061,-0.2554654,0.49774945,0.24144913,-0.20870738,-0.040762987,0.6305584,-0.013849253,0.15469588,-0.1596093,-0.2482415,-0.02168319,0.3202431,0.18500611,0.28332227,-0.055564165,0.38576347,0.19418797,-0.024170982,0.13688657,-0.004394712,0.33181998,-0.1109905,-0.28198782,-0.47167125,0.12785576,0.006345275,0.25887746,0.1577669,-0.1430149,-0.08965703,0.123878814,0.19304003,-0.13195567,-0.36491615,-0.16578129,0.066595264,-0.15118249,-0.38175654
-0.049112312,0.29094103,-0.22001289,-0.026243549,0.11060711,-0.19140957,0.30364165,-0.48078588,0.11573879,-0.3330173,0.045420155,0.3335954,0.18861304,0.19134624,0.048870776,-0.02250307,-0.11967579,0.056963194,-0.43024787,-0.12492028,0.14713576,0.07022964,-0.3063694,-0.31201786,0.04864211,-0.32872322,-0.20407812,0.5300861,0.24958146,-0.29566622,-0.24749306,0.46588477,-0.039016504,0.09411162,-0.41609216,-0.20973076,-0.04256636,0.13937299,0.32619295,0.19401889,-0.075772814,0.36679673,0.15115122,-0.07698167,0.26199085,-0.0145692,0.31653154,0.0579398,-0.23751329,-0.39096168,0.19654039,0.030128865,0.18982945,0.16126817,-0.225385,0.11960634,0.023969106,0.21928279,-0.14112517,-0.38488767,-0.11033997,0.029922627,-0.08417637,-0.48523816
-0.066186994,0.3793509,-0.13925512,-0.06944898,0.21753882,-0.08700617,0.18524529,-0.42545208,0.06558794,-0.2641535,0.09390253,0.5337778,0.1496905,0.32080856,-0.11517089,-0.063232295,-0.032653224,-0.03330114,-0.34863368,-0.18697111,0.05722997,0.07692149,-0.2551098,-0.42507952,0.050787546,-0.38662907,-0.21465729,0.39929846,0.27588215,-0.3327362,-0.319466,0.17549376,-0.06960407,-0.003993333,-0.35734966,-0.22026609,0.052626345,0.1183592,0.31048602,0.12340664,-0.12359611,0.21671827,0.10219206,-0.16690612,0.2457537,0.056768693,0.29449454,0.022521222,-0.100100875,-0.2042836,0.25582576,-0.054816164,0.295544,0.078341655,-0.24412291,0.025722437,-0.067599475,0.20684108,-0.1861656,-0.2403245,-0.045502286,0.079562075,0.007031366,-0.36042687
-0.052215785,0.3332407,-0.1444003,-0.039766084,0.15199757,0.08963151,0.2570303,-0.34162015,-0.04520193,-0.28416607,0.08546165,0.49522662,0.17097832,0.13870887,-0.08343403,-0.029031875,-0.08732934,0.118537374,-0.3825311,-0.09281993,0.12820615,0.019446632,-0.12218764,-0.5892867,0.045041773,-0.32471702,-0.13221878,0.22483145,0.17010455,-0.19272478,-0.12609747,0.26309624,-0.07065214,0.026450822,-0.099822745,-0.33258432,-0.05612353,0.2836129,0.15917595,0.004121283,-0.30569366,0.14130266,0.00144265,-0.05187909,0.16142567,0.15337673,0.28139573,-0.051316775,-0.14589673,-0.27044117,0.025558436,-0.07373273,0.41928282,0.07713143,-0.19986336,-0.11779494,-0.02819556,0.21001372,-0.23090854,-0.29804334,-0.17544182,0.032341972,-0.012468829,-0.30694658
-0.050997388,0.36047873,-0.12062373,-0.0647141,0.08941283,0.107158646,0.26637983,-0.27484843,-0.085610285,-0.28413525,-0.005902949,0.5805152,0.09904625,0.10306548,-0.1356165,-0.015104681,-0.1788373,0.19188298,-0.47923747,0.06796466,0.09900741,0.09771135,-0.09566944,-0.57557774,0.044032827,-0.38716578,0.09566634,0.18791446,0.029261652,-0.14793783,-0.20024642,0.13775653,0.023144549,0.041871525,-0.12280538,-0.5076143,-0.1601295,0.30894613,0.11916295,-0.18549742,-0.4958581,0.019936286,-0.20973371,-0.00682821,0.15758668,0.22012097,0.23379713,0.015930375,-0.10271047,-0.2974522,-0.098235756,-0.14397332,0.52863806,-0.033344533,-0.26949218,-0.0785831,-0.10483184,0.15745124,-0.3507477,-0.43820325,-0.25794655,0.02610163,0.07986643,-0.2852189
-0.18771023,0.1626076,-0.28909788,-0.11883199,0.049279355,-0.04244287,0.18556345,-0.17946187,0.03209757,-0.319735,0.03819428,0.36919183,0.07826924,0.2873759,-0.1214245,-0.08774219,-0.06012409,0.034517325,-0.2662076,0.050228655,0.10875893,0.07385219,-0.08527975,-0.44604167,0.24713072,-0.3661701,-0.18117005,0.2026142,0.21649726,-0.4386092,-0.17343114,0.1894651,-0.108295195,0.07671343,-0.12499324,-0.16437687,-0.037604522,0.053508386,0.34742913,0.02042411,-0.25009853,0.13735963,0.08829565,-0.014815858,0.32810318,0.25523725,0.2816851,0.11286062,-0.08153803,-0.2443379,0.047748342,0.06153394,0.30892918,0.10365646,-0.24202482,-0.041270226,-0.007258287,0.32590705,-0.16941532,-0.2774978,0.00073695,-0.15068282,-0.000264749,-0.516109
0.014266202,0.28171828,-0.16104029,0.0482961,0.15201291,-0.098846965,0.42611748,-0.614591,0.056790475,-0.40133104,0.12485133,0.31466866,0.35187793,0.04160595,0.09541068,-0.053677376,-0.099849835,0.057944786,-0.5098544,-0.27869734,0.28862315,-0.010003092,-0.30821767,-0.43854576,0.037705418,-0.2036945,-0.33270997,0.53010446,0.30115247,-0.20916966,0.009054532,0.7107995,-0.022329522,0.15844731,-0.16078626,-0.17441684,0.005856305,0.32699937,0.17842579,0.33384207,0.00736317,0.43707463,0.2721861,-0.033306845,0.15566802,-0.01019,0.35065326,-0.118155375,-0.31798875,-0.49655637,0.1629857,0.050149053,0.2071915,0.21719436,-0.11736204,-0.101753585,0.1531345,0.23284209,-0.08948116,-0.33533883,-0.1765093,0.065155774,-0.19989724,-0.40271166
-0.07582116,0.3522289,-0.17743486,-0.09430301,0.15141097,-0.017763518,0.18898186,-0.41711,-0.027330026,-0.27619234,0.12024686,0.4446105,0.19161616,0.22874513,-0.043128297,-0.039758977,-0.08031275,0.08152334,-0.37354612,-0.13371861,0.08514332,0.006317333,-0.1759583,-0.57453495,0.06280185,-0.3376529,-0.2235109,0.3543211,0.2306901,-0.20095085,-0.18555103,0.32227653,-0.105236046,0.016730795,-0.2144438,-0.26078758,0.018107232,0.21854143,0.19969414,0.14943029,-0.19880041,0.20286247,0.060549416,-0.119763866,0.22011733,0.12204215,0.2864237,-0.02065641,-0.1835703,-0.22520654,0.15129325,-0.06673306,0.33334938,0.09017801,-0.18808924,-0.087485544,-0.015049377,0.22647189,-0.19248505,-0.27050775,-0.10866736,0.043305498,-0.01706893,-0.31187093
-0.04278037,0.3654174,-0.14597987,-0.07669207,0.084506065,0.096351795,0.25574502,-0.25510207,-0.08399265,-0.27978954,0.00369581,0.56450295,0.09882408,0.13854358,-0.12695695,-0.016471,-0.16331516,0.18748248,-0.46224165,0.04270244,0.09987872,0.096527725,-0.09686491,-0.5647942,0.030881895,-0.378144,0.09598376,0.1900711,0.040959354,-0.16897422,-0.22555205,0.13765578,-0.019627403,0.03179901,-0.15155713,-0.4739092,-0.16984299,0.27420875,0.13894106,-0.16664289,-0.49219665,0.06415827,-0.17025529,-0.000644062,0.14404663,0.20460907,0.22339578,0.00692441,-0.09430583,-0.2724838,-0.07830435,-0.13753334,0.50480014,-0.008543102,-0.2713523,-0.06348224,-0.1074091,0.17816533,-0.33806434,-0.42153412,-0.2204122,0.002780296,0.06856972,-0.30674285
-0.122874044,0.22833644,-0.21423522,-0.060142316,0.0807138,-0.003581462,0.2548308,-0.3022803,0.016066352,-0.34087068,0.043063354,0.40074867,0.13668096,0.15707007,-0.06397923,-0.056757823,-0.09571325,0.088893145,-0.37088197,-0.024705384,0.15442964,0.072823286,-0.10915171,-0.47041303,0.14289889,-0.3302228,-0.13805905,0.2641241,0.18182965,-0.29754755,-0.12150871,0.2989711,-0.03941925,0.08164774,-0.13331322,-0.2418426,-0.062538795,0.18709663,0.2399363,0.020146277,-0.2545216,0.17207643,0.050704498,-0.0079771,0.24312913,0.18481067,0.28158253,0.04732699,-0.13989976,-0.3259827,0.029130302,0.013916351,0.32227227,0.118485205,-0.21691748,-0.059612133,-0.007421148,0.26767576,-0.19508317,-0.34553227,-0.1324254,-0.059410203,-0.030611204,-0.42203218
-0.05656341,0.25326145,-0.21030252,-0.012859444,0.12170352,0.025823886,0.30560064,-0.37982666,0.001676542,-0.3495533,0.11359355,0.33804378,0.25306976,0.10954379,0.013836952,-0.053424396,-0.088225275,0.09152087,-0.40462342,-0.17283528,0.2175331,-0.008794166,-0.13592227,-0.53320265,0.06099074,-0.26566732,-0.24657387,0.33996278,0.2449002,-0.23639558,-0.03451858,0.4995252,-0.09920696,0.09315871,-0.088332035,-0.18626937,-0.051235776,0.26002467,0.19196516,0.16539936,-0.17533255,0.3374732,0.20366088,-0.001639359,0.15892367,0.12186142,0.29675472,-0.09087441,-0.21824792,-0.37095493,0.07043956,0.04207373,0.27627414,0.21909931,-0.15206154,-0.14070855,0.077323385,0.29879332,-0.13844232,-0.27602556,-0.11680941,-0.03570995,-0.12915653,-0.409276
-0.07815458,0.33824313,-0.22121148,-0.08747518,0.07386965,-0.059383444,0.2349404,-0.389553,0.04581653,-0.2603966,0.07438794,0.4893994,0.11372974,0.29423583,-0.020716064,-0.050345544,-0.07467399,0.04008551,-0.3110989,-0.05508308,0.033602767,0.034656975,-0.2731116,-0.4146706,0.08300735,-0.3550706,-0.24705206,0.38242996,0.24532646,-0.31363165,-0.2791765,0.21499237,-0.1154546,0.051884346,-0.3722001,-0.23604566,-0.003911605,0.12554882,0.30840832,0.06477717,-0.19180523,0.19514908,0.08739648,-0.14094499,0.2834506,0.0765162,0.30661848,0.04576151,-0.13449332,-0.26633355,0.20444933,-0.033285286,0.31382865,0.104412325,-0.21030034,0.050773576,-0.03218212,0.23682372,-0.19083872,-0.24637783,-0.05265413,0.044509895,0.039762285,-0.42783242
-0.3156296,0.023354657,-0.2835203,-0.083932005,0.02170075,0.044821322,0.18661375,-0.044451933,0.0694054,-0.39278886,-0.011685418,0.3592844,-0.028534584,0.18986091,-0.2028874,-0.061342243,-0.066703044,0.033897344,-0.19349924,0.15128502,0.1687687,0.1950368,0.06843183,-0.41923508,0.32904848,-0.42421642,-0.10060272,0.11737783,0.25284848,-0.4764064,-0.105359256,0.09003094,-0.012108532,0.037700348,-0.054068953,-0.06658741,-0.0834563,0.017371818,0.3201877,-0.17708111,-0.26642096,0.07714233,0.054953374,0.04489921,0.44176784,0.35011113,0.24848394,0.25872508,-0.052932642,-0.24519943,-0.051091414,0.15317939,0.2717551,0.14555153,-0.29969603,-0.002669585,-0.022871241,0.3947485,-0.12526037,-0.3111114,-0.069577105,-0.17549059,-0.026022552,-0.6102556
-0.11734392,0.3590782,-0.2090814,-0.11698246,0.14919885,-0.002588381,0.16058135,-0.38398165,-0.009764564,-0.25037193,0.09678355,0.4685633,0.13703148,0.26528358,-0.07677177,-0.026434533,-0.07495355,0.083237,-0.29954484,-0.0629901,0.02988926,0.013904094,-0.17615768,-0.5701754,0.08137158,-0.4025539,-0.23543504,0.3303093,0.23394087,-0.2358241,-0.25101647,0.21242183,-0.12044716,-0.014209405,-0.26829818,-0.24763831,0.013442816,0.15179509,0.23966871,0.080998175,-0.21395221,0.14613314,0.02612209,-0.13627301,0.30406576,0.13127638,0.30471033,0.049122293,-0.15815347,-0.18289986,0.16056508,-0.081443965,0.3354408,0.09682577,-0.19917811,-0.013013622,-0.06179393,0.2206192,-0.19356942,-0.2565638,-0.08035881,0.059118286,0.035610367,-0.3527913
-0.16682759,0.16200763,-0.17966901,-0.024279494,0.11676078,0.05491337,0.23468865,-0.24152309,0.039303508,-0.35578308,0.005755438,0.40872088,0.097535305,0.070471615,-0.13961473,-0.061269555,-0.09901965,0.06916372,-0.33746105,0.062467597,0.16775972,0.12312022,-0.034905076,-0.45037532,0.19633906,-0.37687683,-0.10633241,0.18580379,0.1652176,-0.3033139,-0.0744938,0.18809724,0.052069347,0.059256423,-0.040984035,-0.22737838,-0.053863112,0.18339139,0.21289648,-0.07617921,-0.25104135,0.054560002,-0.02017417,0.002935279,0.31177938,0.25030026,0.2878307,0.116420396,-0.11322633,-0.31278047,-0.048158776,0.026973886,0.33708537,0.09971301,-0.22632675,-0.06870401,-0.04745438,0.23810336,-0.18426777,-0.33959877,-0.18049608,-0.03137468,-0.000125273,-0.4189295
-0.10008254,0.2372988,-0.23770976,-0.045050345,0.09420615,0.0891965,0.25677937,-0.24842913,-0.021686155,-0.3361352,0.085106954,0.3917334,0.16885716,0.103556916,-0.051829886,-0.06593873,-0.10831507,0.12991056,-0.3692093,-0.037616074,0.17921993,0.026950665,-0.04347875,-0.5677964,0.091430366,-0.32681644,-0.1704295,0.23256706,0.16848874,-0.2505089,-0.071754485,0.34343782,-0.09070408,0.06865476,-0.0838026,-0.22825892,-0.104179464,0.2292929,0.18193953,0.007759478,-0.29219863,0.2200522,0.09956909,-0.010463051,0.1992585,0.20042779,0.27372923,-0.027128251,-0.15691963,-0.3188509,-0.019193057,0.016593086,0.34911698,0.20344,-0.16960496,-0.13155755,-0.0226415,0.30055103,-0.18572433,-0.2737718,-0.124121696,-0.05193106,-0.048039824,-0.42306077
-0.14694607,0.22167756,-0.23589207,-0.06302711,0.058789764,0.12635072,0.2123431,-0.21079126,-0.004320164,-0.3448932,0.08054986,0.43479988,0.100943044,0.12223845,-0.06597768,-0.030173816,-0.04864815,0.10471726,-0.27979374,-0.016208895,0.164699,0.08360545,0.001876355,-0.536503,0.122767754,-0.3272774,-0.16634846,0.17180336,0.2239762,-0.27369556,-0.07828248,0.22329716,-0.07645393,0.022166017,-0.08474769,-0.16169825,-0.087157406,0.17279588,0.19329104,-0.07377054,-0.2979234,0.1468331,0.09054403,-0.005324005,0.28492236,0.24909732,0.28377584,0.05150159,-0.12078642,-0.26978305,-0.005527024,0.028420063,0.33285022,0.22699566,-0.16530332,-0.10501034,-0.07582799,0.3309529,-0.16443552,-0.24839512,-0.1376541,-0.047920994,-0.038045574,-0.4468358
-0.32255575,0.009236032,-0.29521927,-0.08565706,-0.009769633,0.059196316,0.19862036,-0.026544318,0.06833235,-0.39793175,-0.007499561,0.3613699,-0.039593924,0.19731694,-0.1980874,-0.06909998,-0.06032847,0.032541197,-0.1767034,0.16095828,0.17493129,0.1969152,0.07098269,-0.4161291,0.35071987,-0.41034803,-0.11070804,0.10271777,0.26725525,-0.4953846,-0.08972821,0.0886464,-0.029584983,0.04706086,-0.039391764,-0.04886332,-0.089446075,0.013971536,0.32354665,-0.19385749,-0.2720728,0.07990625,0.073994994,0.051255353,0.4493398,0.3644316,0.24761567,0.2586472,-0.048966855,-0.24842587,-0.054744046,0.1685079,0.27757245,0.15063368,-0.30089498,-0.011410045,-0.006640786,0.41746867,-0.12102604,-0.29468477,-0.056209248,-0.19257377,-0.034472715,-0.6368473
-0.084030256,0.24433625,-0.23499833,-0.03459079,0.07700461,0.07836521,0.28023866,-0.31695127,-0.021597924,-0.34051389,0.100517355,0.36877114,0.19405419,0.087689824,-0.005951602,-0.044818487,-0.08479947,0.14048663,-0.36723602,-0.07944253,0.20381819,0.009671332,-0.08378572,-0.56982183,0.09048414,-0.26884827,-0.20873326,0.24919157,0.20086765,-0.23117353,-0.033625446,0.41338015,-0.10361832,0.080306865,-0.07224504,-0.21019842,-0.089002125,0.24961427,0.16052882,0.05742089,-0.24581026,0.24079397,0.12972651,0.001721102,0.20041785,0.16914232,0.30317593,-0.041685373,-0.19248924,-0.33273202,0.001987201,0.021202516,0.3274515,0.21644557,-0.1388289,-0.12949276,0.008950107,0.2948487,-0.16061933,-0.27447268,-0.1378845,-0.035455767,-0.085338905,-0.4172006
-0.07291413,0.24359782,-0.1774465,-0.000769591,0.15815502,-0.06058196,0.33316305,-0.5283521,0.052341763,-0.38949153,0.08309544,0.3644595,0.2665814,0.053384032,-0.011845078,-0.07817883,-0.07965675,0.03468873,-0.4457035,-0.13111553,0.24323994,0.047855224,-0.2053321,-0.44508865,0.12905502,-0.28149813,-0.29710186,0.4013387,0.24613677,-0.238109,-0.00653212,0.4759798,0.0382379,0.13112822,-0.10261808,-0.18790498,0.03928553,0.26171553,0.1963477,0.2153019,-0.033925693,0.21632694,0.13473092,-0.049475253,0.27335638,0.093444526,0.35874194,0.007199679,-0.23210609,-0.41631234,0.10332927,0.02258034,0.25397885,0.17585935,-0.11264442,-0.104447834,0.03687026,0.20051831,-0.11650977,-0.3313446,-0.17596008,0.06740246,-0.08919983,-0.3876282
-0.14552808,0.20172882,-0.23469262,-0.058800478,0.04777828,0.12537211,0.24289373,-0.22238679,-0.016085306,-0.34356517,0.07698056,0.44538563,0.10794497,0.14581737,-0.09333379,-0.05279621,-0.033428874,0.08366266,-0.28192058,-0.021274049,0.18258524,0.07427427,-0.032818533,-0.54234874,0.17696635,-0.2892492,-0.17882589,0.13170876,0.23804325,-0.31177586,-0.04404325,0.21303368,-0.091660306,0.05494757,-0.010133977,-0.16951454,-0.061647333,0.18196817,0.19951311,-0.053932033,-0.28203863,0.116977714,0.08584573,0.015043729,0.28498185,0.25973123,0.29509348,0.03981524,-0.10432988,-0.26500958,-0.003386619,0.03983577,0.3655074,0.16632855,-0.17424671,-0.13301075,-0.014023826,0.3272873,-0.1664934,-0.23674151,-0.1102761,-0.06786908,-0.04290398,-0.4573428
-0.296554,0.03769922,-0.2918199,-0.07666242,-0.013054049,0.08926224,0.20565021,-0.032484017,0.05921232,-0.39480686,0.004499862,0.37529156,-0.028057449,0.17201787,-0.1799875,-0.062213868,-0.06269722,0.056511983,-0.1908998,0.14279708,0.18092948,0.19586861,0.083215676,-0.4358631,0.3130639,-0.396784,-0.09905798,0.103140116,0.25450572,-0.46711347,-0.086926006,0.102443665,-0.035622735,0.037574653,-0.046409383,-0.06043967,-0.113875166,0.03425927,0.29560113,-0.21798228,-0.29633152,0.10312429,0.08785075,0.056971617,0.42563346,0.3553105,0.24789259,0.2322728,-0.05867735,-0.25302294,-0.06751009,0.15191627,0.29080835,0.18258762,-0.28928417,-0.021804897,-0.025647111,0.41699114,-0.13008486,-0.2874474,-0.072209,-0.17641518,-0.043258432,-0.62500423
0.022024045,0.3446156,-0.14246905,0.021424102,0.19228122,-0.08108874,0.37210268,-0.61076874,0.03990449,-0.36286712,0.12702729,0.37424195,0.3346566,0.0876836,0.044798005,-0.05371285,-0.095247544,0.045102917,-0.50169885,-0.2793209,0.23422097,-0.00218921,-0.309255,-0.4699448,0.003834547,-0.2540723,-0.3061367,0.52681065,0.2869197,-0.1883547,-0.07281784,0.59699684,-0.029070314,0.11046912,-0.20789944,-0.2130635,0.016787669,0.3073924,0.17661834,0.30576864,-0.015440326,0.39205733,0.2154247,-0.07485713,0.16534156,-0.014101735,0.34276536,-0.10777821,-0.28562704,-0.41872367,0.19147365,-0.005228532,0.24395171,0.18654798,-0.1254906,-0.08888845,0.08909494,0.19642846,-0.11506453,-0.31001407,-0.15138185,0.11500468,-0.14598803,-0.36130953
-0.19505827,0.13068159,-0.23270395,-0.032850105,0.05717376,0.106025346,0.24419792,-0.18860365,0.042529467,-0.38357008,0.05771251,0.39392492,0.08047247,0.084543705,-0.10882817,-0.068166316,-0.078191064,0.078080885,-0.29356506,0.024115674,0.20284605,0.13110816,0.000879588,-0.49456385,0.21095203,-0.35512617,-0.16251613,0.192107,0.24601606,-0.34296438,-0.04615885,0.23739596,-0.012992241,0.052200463,-0.06481867,-0.13538517,-0.08656379,0.16288553,0.21287104,-0.10311139,-0.2484711,0.15833673,0.09437339,0.000736409,0.34191775,0.2765004,0.28661302,0.10475743,-0.13463497,-0.29498225,-0.040290166,0.08782769,0.31846035,0.20286228,-0.21909755,-0.07512811,-0.018689679,0.33696318,-0.13421282,-0.2699292,-0.13567731,-0.058302082,-0.06123553,-0.5182601
-0.06718176,0.35256824,-0.08603254,0.018422095,0.23213373,-0.026907107,0.28200334,-0.56986654,0.07996104,-0.3450974,0.12831287,0.47720167,0.23837627,0.13388877,-0.062469468,-0.026063258,-0.05172499,-0.004966961,-0.3914157,-0.27685425,0.17101455,0.089708604,-0.2732303,-0.47364122,0.03232606,-0.34140474,-0.2873146,0.49641442,0.3767259,-0.22707164,-0.16403642,0.3861009,0.012607513,-0.002559239,-0.26612815,-0.11423749,0.053745665,0.23006666,0.1556469,0.16871396,0.031659264,0.32207808,0.19764267,-0.13166036,0.2942337,0.02992385,0.32044002,0.016111191,-0.22223692,-0.28276375,0.26154402,-0.011188608,0.22171307,0.15893054,-0.1982562,-0.022631686,0.034566887,0.22243136,-0.10187345,-0.22943173,-0.13749057,0.18312687,-0.12025728,-0.36971563
